Subject	Group	ConceptIt	ConceptEn	POS	Class	Phrase	FeatureIt	FeatureEn	FeatureTypeGranular	FeatureTypeCoarse	Polarity	FeatureOrder
4	s	accarezzare	to_stroke	v	tac_event	il_palmo_(delle_mani)	palmo	palm	eco	eco	p	7
4	s	accarezzare	to_stroke	v	tac_event	su_una_superficie	superficie	surface	spa	spa	p	8
4	s	accarezzare	to_stroke	v	tac_event	esprime	esprimere	to_express	eve	eve	p	9
4	s	accarezzare	to_stroke	v	tac_event	affetto	affetto	affection	eab	eab	p	10
4	s	amicizia	friendship	n	ideal	è_un_sentimento	sentimento	feeling	isa	isa	p	1
4	s	amicizia	friendship	n	ideal	lega	legare	to_tie	eve	eve	p	2
4	s	amicizia	friendship	n	ideal	(due)_persone	persona	person	eco	eco	p	3
4	s	amicizia	friendship	n	ideal	presuppone_affetto	affetto	affection	eab	eab	p	4
4	s	amicizia	friendship	n	ideal	presuppone_fiducia	fiducia	trust	eab	eab	p	5
4	s	amicizia	friendship	n	ideal	presuppone_appoggio_reciproco	appoggio_reciproco	mutual_support	eab	eab	p	6
4	s	automobile	car	n	vehicle	è_un_oggetto	oggetto	object	isa	isa	p	1
4	s	automobile	car	n	vehicle	(vari)_materiali	materiale	material	ppe	ppe	p	2
4	s	automobile	car	n	vehicle	è_metallico	metallo	metal	mad	par	p	3
4	s	automobile	car	n	vehicle	(metallico)_all'esterno	esterno	outside	spa	spa	p	4
4	s	automobile	car	n	vehicle	(ha_varie)_dimensioni	varia_dimensione	various_sizes	qua	qua	p	5
4	s	automobile	car	n	vehicle	è_grande	grande	big	ppe	ppe	p	6
4	s	automobile	car	n	vehicle	serve_per_viaggiare	viaggiare	to_travel	eve	eve	p	7
4	s	automobile	car	n	vehicle	serve_per_spostarsi	spostarsi	to_move	eve	eve	p	8
4	s	automobile	car	n	vehicle	da_un_luogo_a_un_altro	da_luogo_a_luogo	from_place_to_place	spa	spa	p	9
4	s	automobile	car	n	vehicle	ruote	ruota	wheel	mer	par	p	10
4	s	automobile	car	n	vehicle	per_usarlo_è_necessario_possedere	possedere	to_have	eve	eve	p	11
4	s	automobile	car	n	vehicle	(possedere)_la_patente	patente	driving_license	eco	eco	p	12
4	s	avvistare	to_spot	v	vis_event	è_un'azione	azione	action	isa	isa	p	1
4	s	avvistare	to_spot	v	vis_event	consiste_nel_vedere	vedere	to_see	isa	isa	p	2
4	s	avvistare	to_spot	v	vis_event	qualcosa	qualcosa	something	eco	eco	p	3
4	s	avvistare	to_spot	v	vis_event	che_si_avvicina	avvicinare	to_approach	eve	eve	p	4
4	s	avvistare	to_spot	v	vis_event	da_lontano	lontano	far_away	spa	spa	p	5
4	s	avvistare	to_spot	v	vis_event	(consiste_nel_vedere_qualcosa)_in_lontananza	lontananza	distance	spa	spa	p	6
4	s	banana	banana	n	fruit	è_un_frutto	frutto	fruit	isa	isa	p	1
4	s	banana	banana	n	fruit	è_giallo	giallo	yellow	ppe	ppe	p	2
4	s	banana	banana	n	fruit	ha_una_forma_allungata	allungato	oblong	ppe	ppe	p	3
4	s	banana	banana	n	fruit	è_ricco_di_potassio	potassio	potassium	mer	par	p	4
4	s	banana	banana	n	fruit	ha_polpa	polpa	pulp	mer	par	p	5
4	s	banana	banana	n	fruit	di_colore_chiaro	chiaro	clear	ppe	ppe	p	6
4	s	banana	banana	n	fruit	(ha_polpa_di_colore)_tendente_al_bianco	bianco	white	ppe	ppe	p	7
4	s	banana	banana	n	fruit	si_usa_per_preparare	preparare	to_prepare	eve	eve	p	8
4	s	banana	banana	n	fruit	dolci	dolce	cake	eco	eco	p	9
4	s	banana	banana	n	fruit	nei_paesi_esotici	paese_esotico	exotic_country	spa	spa	p	10
4	s	banana	banana	n	fruit	è_esotico	esotico	exotic	spa	spa	p	11
4	s	bar	bar	n	art_loc	è_un_luogo	luogo	place	isa	isa	p	1
4	s	bar	bar	n	art_loc	ci_si_va	andare	to_go	eve	eve	p	2
4	s	bar	bar	n	art_loc	si_fa	fare	to_have	eve	eve	p	3
4	s	bar	bar	n	art_loc	colazione	colazione	breakfast	eco	eco	p	4
4	s	bar	bar	n	art_loc	si_beve	bere	to_drink	eve	eve	p	5
4	s	bar	bar	n	art_loc	qualcosa	qualcosa	something	eco	eco	p	6
4	s	bar	bar	n	art_loc	(è_un_luogo)_di_ritrovo	ritrovo	meeting	pnp	pnp	p	7
4	s	bar	bar	n	art_loc	ha_tavolini	tavolo	table	mer	par	p	8
4	s	bar	bar	n	art_loc	ha_sedie	sedia	chair	mer	par	p	9
4	s	bar	bar	n	art_loc	ha_un_bancone	bancone	counter	mer	par	p	10
4	s	bar	bar	n	art_loc	ha_dei_baristi	barista	bar_man	eco	eco	p	11
4	s	bar	bar	n	art_loc	dietro_(il_bancone)	dietro	behind	spa	spa	p	12
4	s	bar	bar	n	art_loc	(ha_dei_baristi)_che_preparano	preparare	to_prepare	eve	eve	p	13
4	s	bar	bar	n	art_loc	le_bevande	bevanda	drink	eco	eco	p	14
4	s	bar	bar	n	art_loc	ha_clienti	cliente	customer	eco	eco	p	15
4	s	bosco	woods	n	nat_loc	è_un_luogo	luogo	place	isa	isa	p	1
4	s	bosco	woods	n	nat_loc	di_alberi	albero	tree	mer	par	p	2
4	s	bosco	woods	n	nat_loc	(alberi)_radunati	radunato	gathered	ppe	ppe	p	3
4	s	bosco	woods	n	nat_loc	di_cespugli	cespuglio	bush	mer	par	p	4
4	s	bosco	woods	n	nat_loc	ha_un_terreno	terreno	ground	mer	par	p	5
4	s	bosco	woods	n	nat_loc	(terreno)_vasto	vasto	large	ppe	ppe	p	6
4	s	bosco	woods	n	nat_loc	è_un_microsistema	microsistema	microsystem	isa	isa	p	7
4	s	bosco	woods	n	nat_loc	si_trovano_animali	animale	animal	eco	eco	p	8
4	s	bosco	woods	n	nat_loc	si_trovano_specifici_tipi	specifico	specific	pnp	pnp	p	9
4	s	bosco	woods	n	nat_loc	di_vegetali	vegetale	vegetable	mer	par	p	10
4	s	bosco	woods	n	nat_loc	si_passeggia	passeggiare	to_walk	eve	eve	p	11
4	s	bosco	woods	n	nat_loc	all'interno	interno	inside	spa	spa	p	12
4	s	canarino	canary	n	bird	è_un_animale	animale	animal	isa	isa	p	1
4	s	canarino	canary	n	bird	è_un_uccello	uccello	bird	isa	isa	p	2
4	s	canarino	canary	n	bird	è_un_volatile	volatile	bird	isa	isa	p	3
4	s	canarino	canary	n	bird	è_domestico	domestico	tame	spa	spa	p	4
4	s	canarino	canary	n	bird	vive	vivere	to_live	eve	eve	p	5
4	s	canarino	canary	n	bird	nelle_case_delle_persone	casa	house	spa	spa	p	6
4	s	canarino	canary	n	bird	(vive)_in_una_gabbia	gabbia	cage	spa	spa	p	7
4	s	canarino	canary	n	bird	è_di_piccole_dimensioni	piccolo	small	ppe	ppe	p	8
4	s	canarino	canary	n	bird	può_volare	volare	to_fly	eve	eve	p	9
4	s	canarino	canary	n	bird	è_giallo	giallo	yellow	ppe	ppe	p	10
4	s	canarino	canary	n	bird	ha_un_becco	becco	beak	mer	par	p	11
4	s	canarino	canary	n	bird	(giallo_scuro	giallo_scuro	dark_yellow	ppe	ppe	p	12
4	s	canarino	canary	n	bird	si_nutre	nutrirsi	to_feed	eve	eve	p	13
4	s	canarino	canary	n	bird	di_sementi	seme	seed	eco	eco	p	14
4	s	canarino	canary	n	bird	(si_nutre)_di_acqua	acqua	water	eco	eco	p	15
4	s	cantare	to_sing	v	aud_event	è_un'azione	azione	action	isa	isa	p	1
4	s	cantare	to_sing	v	aud_event	si_svolge_con_la_bocca	bocca	mouth	eco	eco	p	2
4	s	cantare	to_sing	v	aud_event	si_svolge_con_le_corde_vocali	corda_vocale	vocal_cord	eco	eco	p	3
4	s	cantare	to_sing	v	aud_event	si_produce	produrre	to_produce	eve	eve	p	4
4	s	cantare	to_sing	v	aud_event	la_musica	musica	music	eco	eco	p	5
4	s	cantare	to_sing	v	aud_event	(si_producono)_le_note	nota	note	eco	eco	p	6
4	s	cantare	to_sing	v	aud_event	le_note_possono_essere_accompagnate_da_parole	parola	word	eco	eco	p	7
4	s	cavallo	horse	n	mammal	è_un_animale	animale	animal	isa	isa	p	1
4	s	cavallo	horse	n	mammal	zampe	zampa	paw	mer	par	p	2
4	s	cavallo	horse	n	mammal	è_un_mammifero	mammifero	mammal	isa	isa	p	3
4	s	cavallo	horse	n	mammal	è_grande	grande	big	ppe	ppe	p	4
4	s	cavallo	horse	n	mammal	ha_la_coda	coda	tail	mer	par	p	5
4	s	cavallo	horse	n	mammal	ha_una_criniera	criniera	mane	mer	par	p	6
4	s	cavallo	horse	n	mammal	ha_gli_zoccoli	zoccolo	hoof	mer	par	p	7
4	s	cavallo	horse	n	mammal	(ha_varie)_razze	razza	breed	exa	tax	p	8
4	s	cavallo	horse	n	mammal	è_di_vari_colori	vario_colore	various_colors	qua	qua	p	9
4	s	cavallo	horse	n	mammal	è_selvaggio	selvaggio	wild	spa	spa	p	10
4	s	cavallo	horse	n	mammal	è_addomesticato	essere_addomesticato	to_be_tamed	eve	eve	p	11
4	s	cavallo	horse	n	mammal	si_cavalca	essere_cavalcato	to_be_ridden	eve	eve	p	12
4	s	cavallo	horse	n	mammal	è_usato	essere_usato	to_be_used	eve	eve	p	13
4	s	cavallo	horse	n	mammal	per_gli_sport	sport	sport	eco	eco	p	14
4	s	cavallo	horse	n	mammal	si_usa_nell'ippica	ippica	horse_racing	eco	eco	p	15
4	s	cavallo	horse	n	mammal	si_usa_nel_polo	polo	polo	eco	eco	p	16
4	s	cavallo	horse	n	mammal	si_usava_come_mezzo_di_trasporto	mezzo_di_trasporto	transport	isa	isa	p	17
4	s	cavallo	horse	n	mammal	nell'antichità	antichità	antiquity	tim	tim	p	18
4	s	cigno	swan	n	bird	è_un_animale	animale	animal	isa	isa	p	1
4	s	cigno	swan	n	bird	è_un_uccello	uccello	bird	isa	isa	p	2
4	s	cigno	swan	n	bird	vive	vivere	to_live	eve	eve	p	3
4	s	cigno	swan	n	bird	nei_laghi	lago	lake	spa	spa	p	4
4	s	cigno	swan	n	bird	(vive)_a_contatto_con_l'acqua	acqua	water	spa	spa	p	5
4	s	cigno	swan	n	bird	è_famoso	famoso	famous	pnp	pnp	p	6
4	s	cigno	swan	n	bird	per_la_sua_eleganza	eleganza	elegance	eab	eab	p	7
4	s	cigno	swan	n	bird	(abbastanza)_grande	grande	big	ppe	ppe	p	8
4	s	cigno	swan	n	bird	è_simile_all'anatra	anatra	duck	coo	tax	p	9
4	s	cigno	swan	n	bird	è_più_grande_(dell'anatra)	più_grande	larger	ppe	ppe	p	10
4	s	cigno	swan	n	bird	è_di_colore_bianco	bianco	white	ppe	ppe	p	11
4	s	cigno	swan	n	bird	ha_il_becco	becco	beak	mer	par	p	12
4	s	cigno	swan	n	bird	(ha_il_becco)_nero	nero	black	ppe	ppe	p	13
4	s	cigno	swan	n	bird	(ha_il_becco_nero)_e_arancione	arancione	orange	ppe	ppe	p	14
4	s	cigno	swan	n	bird	ha_un_collo	collo	neck	mer	par	p	15
4	s	cigno	swan	n	bird	(collo)_molto_lungo	lungo	long	ppe	ppe	p	16
4	s	cigno	swan	n	bird	esiste_un'altra_tipologia_di_cigno	tipologia	typology	exa	tax	p	17
4	s	cigno	swan	n	bird	è_nero	nero	black	ppe	ppe	p	18
4	s	credere	to_believe	v	abs_event	è_un'azione	azione	action	isa	isa	p	1
4	s	credere	to_believe	v	abs_event	significa_essere_convinti	essere_convinto	to_be_convinced	syn	tax	p	2
4	s	credere	to_believe	v	abs_event	di_qualcosa_che_ci_viene_detto	qualcosa_detto	something_said	eco	eco	p	3
4	s	credere	to_believe	v	abs_event	di_qualcosa_che_leggiamo_da_qualche_parte	qualcosa_letto	something_read	eco	eco	p	4
4	s	credere	to_believe	v	abs_event	che_l'affermazione	affermazione	statement	eco	eco	p	5
4	s	credere	to_believe	v	abs_event	si_dà	dare	to_give	eve	eve	p	6
4	s	credere	to_believe	v	abs_event	la_nostra_fiducia	fiducia	confidence	eab	eab	p	7
4	s	gatto	cat	n	mammal	è_un_animale	animale	animal	isa	isa	p	1
4	s	gatto	cat	n	mammal	è_domestico	domestico	tame	spa	spa	p	2
4	s	gatto	cat	n	mammal	nelle_case_delle_persone	casa	house	spa	spa	p	3
4	s	gatto	cat	n	mammal	(ha_quattro)_zampe	zampa	paw	mer	par	p	4
4	s	gatto	cat	n	mammal	ha_una_coda	coda	tail	mer	par	p	5
4	s	gatto	cat	n	mammal	(più_o_meno)_lunga	lungo	long	ppe	ppe	p	6
4	s	gatto	cat	n	mammal	ha_occhi	occhio	eye	mer	par	p	7
4	s	gatto	cat	n	mammal	(occhi)_grandi	grande	big	ppe	ppe	p	8
4	s	gatto	cat	n	mammal	ha_orecchie	orecchio	ear	mer	par	p	9
4	s	gatto	cat	n	mammal	(orecchie)_a_punta	a_punta	pointed	ppe	ppe	p	10
4	s	gatto	cat	n	mammal	ha_un_manto	manto	mantle	mer	par	p	11
4	s	gatto	cat	n	mammal	(ha_un_manto)_di_vari_colori	vario_colore	various_colors	qua	qua	p	12
4	s	gatto	cat	n	mammal	(varie)_razze	razza	breed	exa	tax	p	13
4	s	gatto	cat	n	mammal	è_carnivoro	carnivoro	carnivorous	pnp	pnp	p	14
4	s	gatto	cat	n	mammal	è_agile	agile	agile	pnp	pnp	p	15
4	s	gatto	cat	n	mammal	è_indipendente	indipendente	independent	pnp	pnp	p	16
4	s	gatto	cat	n	mammal	caccia	cacciare	to_hunt	eve	eve	p	17
4	s	gatto	cat	n	mammal	(caccia)_i_topi	topo	mouse	eco	eco	p	18
4	s	gatto	cat	n	mammal	(caccia)_gli_uccelli	uccello	bird	eco	eco	p	19
4	s	gridare	to_shout	v	aud_event	è_un'azione	azione	action	isa	isa	p	1
4	s	gridare	to_shout	v	aud_event	si_fa_con_le_corde_vocali	corda_vocale	vocal_cord	eco	eco	p	2
4	s	gridare	to_shout	v	aud_event	si_fa_col_nostro_apparato_fonatorio	apparato_fonatorio	vocal_apparatus	eco	eco	p	3
4	s	gridare	to_shout	v	aud_event	produce	produrre	to_produce	eve	eve	p	4
4	s	gridare	to_shout	v	aud_event	dei_suoni	suono	sound	eco	eco	p	5
4	s	gridare	to_shout	v	aud_event	molto_alti	alto	high	ppe	ppe	p	6
4	s	gridare	to_shout	v	aud_event	(produce_dei_suoni)_molto_forti	forte	loud	ppe	ppe	p	7
4	s	gridare	to_shout	v	aud_event	(produce_suoni)_che_possono_essere_avvertiti	essere_avvertito	to_be_perceived	eve	eve	p	8
4	s	gridare	to_shout	v	aud_event	a_lunga	lungo	long	ppe	ppe	p	9
4	s	gridare	to_shout	v	aud_event	distanza	distanza	distance	spa	spa	p	10
4	s	gridare	to_shout	v	aud_event	si_fa_per_vari_motivi	motivo	reason	pnp	pnp	p	11
4	s	gridare	to_shout	v	aud_event	si_fa_per_paura	paura	fear	eva	eva	p	12
4	s	gridare	to_shout	v	aud_event	si_fa_quando_ci_si_trova_in_presenza_di_un_pericolo	pericolo	danger	eab	eab	p	13
4	s	gridare	to_shout	v	aud_event	si_fa_per_attirare	attirare	to_attract	eve	eve	p	14
4	s	gridare	to_shout	v	aud_event	l'attenzione	attenzione	attention	eab	eab	p	15
4	s	gridare	to_shout	v	aud_event	di_altre_persone	altra_persona	other_person	eco	eco	p	16
4	s	intravedere	to_glimpse	v	vis_event	è_un'azione	azione	action	isa	isa	p	1
4	s	intravedere	to_glimpse	v	vis_event	significa_vedere	vedere	to_see	isa	isa	p	2
4	s	intravedere	to_glimpse	v	vis_event	qualcosa	qualcosa	something	eco	eco	p	3
4	s	intravedere	to_glimpse	v	vis_event	in_maniera_non_chiara	non_chiaro	not_clear	pnp	pnp	n	4
4	s	intravedere	to_glimpse	v	vis_event	(significa_vedere_qualcosa)_attraverso_una_fessura	fessura	slot	spa	spa	p	5
4	s	intravedere	to_glimpse	v	vis_event	(significa_vedere_qualcosa)_in_lontananza	lontananza	distance	spa	spa	p	6
4	s	intravedere	to_glimpse	v	vis_event	(significa_vedere_qualcosa)_in_maniera_non_definita	non_definito	not_defined	ppe	ppe	n	7
4	s	kiwi	kiwi	n	fruit	è_un_frutto	frutto	fruit	isa	isa	p	1
4	s	kiwi	kiwi	n	fruit	è_tondeggiante	tondo	round	ppe	ppe	p	2
4	s	kiwi	kiwi	n	fruit	è_originario_dell'australia	australia	australia	spa	spa	p	3
4	s	kiwi	kiwi	n	fruit	ha_una_buccia	buccia	peel	mer	par	p	4
4	s	kiwi	kiwi	n	fruit	(ha_una_buccia)_coperta_da_peluria	peluria	down	mer	par	p	5
4	s	kiwi	kiwi	n	fruit	(peluria)_marrone	marrone	brown	ppe	ppe	p	6
4	s	kiwi	kiwi	n	fruit	ha_polpa	polpa	pulp	mer	par	p	7
4	s	kiwi	kiwi	n	fruit	(polpa)_all'interno	interno	inside	spa	spa	p	8
4	s	kiwi	kiwi	n	fruit	ha_semini	seme	seed	mer	par	p	9
4	s	kiwi	kiwi	n	fruit	(semini)_neri	nero	black	ppe	ppe	p	10
4	s	kiwi	kiwi	n	fruit	vitamina_c	vitamina_c	vitamin_c	mer	par	p	11
4	s	kiwi	kiwi	n	fruit	ha_un_sapore_asprigno	aspro	sour	ppe	ppe	p	12
4	s	martello	hammer	n	tool	è_un_oggetto	oggetto	object	isa	isa	p	1
4	s	martello	hammer	n	tool	ha_un_manico	manico	handle	mer	par	p	2
4	s	martello	hammer	n	tool	(ha_un_manico)_di_legno	legno	wood	mad	par	p	3
4	s	martello	hammer	n	tool	ha_una_parte	parte	part	mer	par	p	4
4	s	martello	hammer	n	tool	in_ferro	ferro	iron	mad	par	p	5
4	s	martello	hammer	n	tool	serve_per_varie_cose	cosa	thing	eco	eco	p	6
4	s	martello	hammer	n	tool	pianta	piantare	to_thrust	eve	eve	p	7
4	s	martello	hammer	n	tool	(pianta)_i_chiodi	chiodo	nail	eco	eco	p	8
4	s	martello	hammer	n	tool	serve_per_appendere	appendere	to_hang	eve	eve	p	9
4	s	martello	hammer	n	tool	un_quadro	quadro	picture	eco	eco	p	10
4	s	martello	hammer	n	tool	(serve_per_appendere)_qualunque_cosa	qualcosa	something	eco	eco	p	11
4	s	martello	hammer	n	tool	è_molto_usato	essere_usato	to_be_used	eve	eve	p	12
4	s	martello	hammer	n	tool	in_lavori	lavoro	work	eco	eco	p	13
4	s	martello	hammer	n	tool	manuali	mano	hand	eco	eco	p	14
4	s	massaggiare	to_massage	v	tac_event	è_un'azione	azione	action	isa	isa	p	1
4	s	massaggiare	to_massage	v	tac_event	viene_effettuata	effettuare	to_make	eve	eve	p	2
4	s	massaggiare	to_massage	v	tac_event	da_una_persona	persona	person	eco	eco	p	3
4	s	massaggiare	to_massage	v	tac_event	si_fa_su_un'altra_persona	persona	other_person	spa	spa	p	4
4	s	massaggiare	to_massage	v	tac_event	si_fa_con_le_mani	mano	hand	eco	eco	p	5
4	s	massaggiare	to_massage	v	tac_event	consiste_nell'allentare	allentare	to_loosen	eve	eve	p	6
4	s	massaggiare	to_massage	v	tac_event	si_sfregano	sfregare	to_rub	eve	eve	p	7
4	s	massaggiare	to_massage	v	tac_event	la_pelle	pelle	skin	eco	eco	p	8
4	s	massaggiare	to_massage	v	tac_event	e_muscoli	muscolo	muscle	eco	eco	p	9
4	s	massaggiare	to_massage	v	tac_event	cura	curare	to_cure	eve	eve	p	10
4	s	massaggiare	to_massage	v	tac_event	dolori	dolore	pain	eco	eco	p	11
4	s	massaggiare	to_massage	v	tac_event	muscolari	muscolare	muscular	spa	spa	p	12
4	s	massaggiare	to_massage	v	tac_event	(dolori_muscolari)_di_vario_tipo	vario_tipo	various_types	qua	qua	p	13
4	s	massaggiare	to_massage	v	tac_event	(cura)_reumi	reumo	rheumatic	eco	eco	p	14
4	s	montagna	mountain	n	nat_loc	è_un_rilievo	rilievo	relief	isa	isa	p	1
4	s	montagna	mountain	n	nat_loc	della_crosta_terrestre	crosta_terrestre	earth_'s_crust	isa	isa	p	2
4	s	montagna	mountain	n	nat_loc	è_di_varie_dimensioni	varie_dimensione	various_sizes	qua	qua	p	3
4	s	montagna	mountain	n	nat_loc	è_formata_da_rocce	roccia	rock	mad	par	p	4
4	s	montagna	mountain	n	nat_loc	si_scala	essere_scalato	to_be_climbed	eve	eve	p	5
4	s	montagna	mountain	n	nat_loc	è_ricoperta_di_neve	neve	snow	eco	eco	p	6
4	s	montagna	mountain	n	nat_loc	(di_neve)_in_inverno	inverno	winter	tim	tim	p	7
4	s	montagna	mountain	n	nat_loc	si_scia	sciare	to_ski	eve	eve	p	8
4	s	montagna	mountain	n	nat_loc	si_va	andare	to_go	eve	eve	p	9
4	s	montagna	mountain	n	nat_loc	(si_va)_in_vacanza	vacanza	holiday	eco	eco	p	10
4	s	montagna	mountain	n	nat_loc	si_fanno_escursioni	escursione	hike	eco	eco	p	11
4	s	motocicletta	motorcycle	n	vehicle	è_un_oggetto	oggetto	object	isa	isa	p	1
4	s	motocicletta	motorcycle	n	vehicle	è_un_mezzo_di_trasporto	mezzo_di_trasporto	transport	isa	isa	p	2
4	s	motocicletta	motorcycle	n	vehicle	(ha_due)_ruote	ruota	wheel	mer	par	p	3
4	s	motocicletta	motorcycle	n	vehicle	per_guidarla	guardare	to_watch	isa	isa	p	4
4	s	motocicletta	motorcycle	n	vehicle	bisogna_possedere	possedere	to_have	eve	eve	p	5
4	s	motocicletta	motorcycle	n	vehicle	(possedere)_una_patente	patente	driving_license	eco	eco	p	6
4	s	motocicletta	motorcycle	n	vehicle	speciale	speciale	special	man	man	p	7
4	s	motocicletta	motorcycle	n	vehicle	serve_il_casco	casco	crash_helmet	eco	eco	p	8
4	s	motocicletta	motorcycle	n	vehicle	raggiunge_alte	alto	high	ppe	ppe	p	9
4	s	motocicletta	motorcycle	n	vehicle	velocità	velocità	speed	pnp	pnp	p	10
4	s	motocicletta	motorcycle	n	vehicle	è_pericolosa	pericoloso	dangerous	pnp	pnp	p	11
4	s	negozio	shop	n	art_loc	è_un_luogo	luogo	place	isa	isa	p	1
4	s	negozio	shop	n	art_loc	si_comprano	comprare	to_buy	eve	eve	p	2
4	s	negozio	shop	n	art_loc	degli_oggetti	oggetto	object	eco	eco	p	3
4	s	negozio	shop	n	art_loc	(ha_oggetti)_messi	mettere	to_put	eve	eve	p	4
4	s	negozio	shop	n	art_loc	in_vendita	in_vendita	for_sale	man	man	p	5
4	s	negozio	shop	n	art_loc	è_alimentare	alimentare	grocery_'s	exa	tax	p	6
4	s	negozio	shop	n	art_loc	è_di_scarpe	scarpa	shoe	exa	tax	p	7
4	s	negozio	shop	n	art_loc	è_di_vestiti	vestito	clothing	exa	tax	p	8
4	s	negozio	shop	n	art_loc	è_di_mobili	mobile	furniture	exa	tax	p	9
4	s	negozio	shop	n	art_loc	(si_vendono)_merci	merce	goods	eco	eco	p	10
4	s	negozio	shop	n	art_loc	i_clienti	cliente	customer	eco	eco	p	11
4	s	odiare	to_hate	v	abs_event	è_un'azione	azione	action	isa	isa	p	1
4	s	odiare	to_hate	v	abs_event	è_un_sentimento	sentimento	feeling	isa	isa	p	2
4	s	odiare	to_hate	v	abs_event	si_prova	provare	to_feel	eve	eve	p	3
4	s	odiare	to_hate	v	abs_event	quando_si_ha_dell'astio	astio	grudge	eab	eab	p	4
4	s	odiare	to_hate	v	abs_event	nei_confronti_di_qualcuno	qualcuno	someone	eco	eco	p	5
4	s	odiare	to_hate	v	abs_event	(si_prova_quando_qualcuno)_ti_ha_fatto_un_torto	torto	wrong	eco	eco	p	6
4	s	odiare	to_hate	v	abs_event	(è_un_sentimento)_negativo	negativo	negative	pnp	pnp	p	7
4	s	odiare	to_hate	v	abs_event	porta_a_non_voler_parlare	non_parlare	not_to_speak	eve	eve	n	8
4	s	odiare	to_hate	v	abs_event	porta_a_non_voler_vedere	non_vedere	not_to_see	eve	eve	n	9
4	s	odiare	to_hate	v	abs_event	una_certa_persona	persona	person	eco	eco	p	10
4	s	odiare	to_hate	v	abs_event	porta_a_conseguenze_come_la_vendetta	vendetta	revenge	eab	eab	p	11
4	s	odiare	to_hate	v	abs_event	porta_a_conseguenze	conseguenza	consequence	eab	eab	p	12
4	s	odiare	to_hate	v	abs_event	negative	negativo	negative	eva	eva	p	13
4	s	origliare	to_eavesdrop	v	aud_event	è_un'azione	azione	action	isa	isa	p	1
4	s	origliare	to_eavesdrop	v	aud_event	significa_ascoltare	ascoltare	to_listen	coo	tax	p	2
4	s	origliare	to_eavesdrop	v	aud_event	qualcosa	qualcosa	something	eco	eco	p	3
4	s	origliare	to_eavesdrop	v	aud_event	senza_essere_visti	non_essere_visto	not_to_be_seen	eve	eve	n	4
4	s	origliare	to_eavesdrop	v	aud_event	si_fa_attraverso_la_porta	porta	door	spa	spa	p	5
4	s	origliare	to_eavesdrop	v	aud_event	(si_fa_quando_vogliamo_ascoltare_una_conversazione)_a_cui_non_siamo_ammessi	non_essere_ammesso	not_to_be_allowed	eve	eve	n	6
4	s	patata	potato	n	vegetable	è_un_tubero	tubero	tuber	isa	isa	p	1
4	s	patata	potato	n	vegetable	cresce	crescere	to_grow	eve	eve	p	2
4	s	patata	potato	n	vegetable	(cresce)_sottoterra	sottoterra	underground	spa	spa	p	3
4	s	patata	potato	n	vegetable	è_di_colore_tendente_al_giallo	giallo	yellow	ppe	ppe	p	4
4	s	patata	potato	n	vegetable	ha_una_buccia	buccia	peel	mer	par	p	5
4	s	patata	potato	n	vegetable	(ha_una_buccia)_liscia	liscio	smooth	ppe	ppe	p	6
4	s	patata	potato	n	vegetable	(ha_una_buccia)_che_presenta_alcune_macchie	macchia	spot	ppe	ppe	p	7
4	s	patata	potato	n	vegetable	si_cucina	essere_cucinato	to_be_cooked	eve	eve	p	8
4	s	patata	potato	n	vegetable	in_europa	europa	europe	spa	spa	p	9
4	s	patata	potato	n	vegetable	(è_molto_diffusa)_in_america	america	america	spa	spa	p	10
4	s	patata	potato	n	vegetable	proviene	provenire	to_originate	eve	eve	p	11
4	s	patata	potato	n	vegetable	dall'america	america	america	spa	spa	p	12
4	s	patata	potato	n	vegetable	è_arrivata_in_europa_dopo_la_scoperta_di_colombo	scoperta_di_colombo	columbus'_discovery	eco	eco	p	13
4	s	patata	potato	n	vegetable	si_frigge	essere_fritto	to_be_fried	eve	eve	p	14
4	s	patata	potato	n	vegetable	si_arrostisce	essere_arrostito	to_be_roasted	eve	eve	p	15
4	s	patata	potato	n	vegetable	si_lessa	essere_lessato	to_be_boiled	eve	eve	p	16
4	s	patata	potato	n	vegetable	(ha_molti)_carboidrati	carboidrato	carbohydrate	mer	par	p	17
4	s	patata	potato	n	vegetable	è_nutriente	essere_nutriente	to_be_nutritious	eve	eve	p	18
4	s	pettine	comb	n	tool	è_un_oggetto	oggetto	object	isa	isa	p	1
4	s	pettine	comb	n	tool	è_di_vari_materiali	vario_materiale	various_material	qua	qua	p	2
4	s	pettine	comb	n	tool	è_di_legno	legno	wood	mad	par	p	3
4	s	pettine	comb	n	tool	è_di_plastica	plastica	plastic	mad	par	p	4
4	s	pettine	comb	n	tool	ha_i_denti	dente	tooth	mer	par	p	5
4	s	pettine	comb	n	tool	serve_per_pettinare	pettinare	to_comb	eve	eve	p	6
4	s	pettine	comb	n	tool	serve_per_sciogliere	sciogliere	to_comb_out	eve	eve	p	7
4	s	pettine	comb	n	tool	i_nodi	nodo	knot	eco	eco	p	8
4	s	pettine	comb	n	tool	dei_capelli	capello	hair	eco	eco	p	9
4	s	pettine	comb	n	tool	si_usa	essere_usato	to_be_used	eve	eve	p	10
4	s	pettine	comb	n	tool	(viene_usato)_soprattutto_dalle_donne	donna	woman	eco	eco	p	11
4	s	pettine	comb	n	tool	(viene_usato)_dai_parrucchieri	parrucchiere	hairdresser	eco	eco	p	12
